flow,velo,dia,t,material,Safety_Status
5001.627533,9.56,0.45,0.01427,22.5,LOW
5001.627533,9.56,0.45,0.01427,19.3,MODERATE
5003.044742,9.562,0.45,0.01427,22.5,LOW
5003.044742,9.562,0.45,0.01427,19.3,MODERATE
5009.478542,9.574,0.45,0.01427,22.5,LOW
5009.478542,9.574,0.45,0.01427,19.3,MODERATE
5011.264473,9.577,0.45,0.01427,22.5,LOW
5011.264473,9.577,0.45,0.01427,19.3,MODERATE
5011.919104,9.579,0.45,0.01427,22.5,LOW
5011.919104,9.579,0.45,0.01427,19.3,MODERATE
5014.470596,9.583,0.45,0.01427,22.5,LOW
5014.470596,9.583,0.45,0.01427,19.3,MODERATE
5016.2559,9.587,0.45,0.01427,22.5,LOW
5016.2559,9.587,0.45,0.01427,19.3,MODERATE
5017.799605,9.591,0.45,0.01427,22.5,LOW
5017.799605,9.591,0.45,0.01427,19.3,MODERATE
3965.499156,9.592,0.4,0.0127,22.5,LOW
3965.499156,9.592,0.4,0.0127,19.3,MODERATE
3965.676449,9.595,0.4,0.0127,22.5,LOW
3965.676449,9.595,0.4,0.0127,19.3,MODERATE
5023.366416,9.6,0.45,0.01427,22.5,LOW
5023.366416,9.6,0.45,0.01427,19.3,MODERATE
5024.369584,9.602,0.45,0.01427,22.5,LOW
5024.369584,9.602,0.45,0.01427,19.3,MODERATE
5026.916217,9.608,0.45,0.01427,22.5,LOW
5026.916217,9.608,0.45,0.01427,19.3,MODERATE
5035.217085,9.623,0.45,0.01427,22.5,LOW
5034.568343,9.623,0.45,0.01427,22.5,LOW
5035.217085,9.623,0.45,0.01427,19.3,MODERATE
5034.568343,9.623,0.45,0.01427,19.3,MODERATE
5037.03458,9.627,0.45,0.01427,22.5,LOW
5037.03458,9.627,0.45,0.01427,19.3,MODERATE
5038.005443,9.629,0.45,0.01427,22.5,LOW
5038.005443,9.629,0.45,0.01427,19.3,MODERATE
5038.753067,9.631,0.45,0.01427,22.5,LOW
5038.753067,9.631,0.45,0.01427,19.3,MODERATE
3984.011869,9.638,0.4,0.0127,22.5,LOW
3984.011869,9.638,0.4,0.0127,19.3,MODERATE
5047.956251,9.648,0.45,0.01427,22.5,LOW
5048.207725,9.648,0.45,0.01427,22.5,LOW
5047.956251,9.648,0.45,0.01427,19.3,MODERATE
5048.207725,9.648,0.45,0.01427,19.3,MODERATE
5048.831976,9.65,0.45,0.01427,22.5,LOW
5048.831976,9.65,0.45,0.01427,19.3,MODERATE
5054.477686,9.66,0.45,0.01427,22.5,LOW
5054.477686,9.66,0.45,0.01427,19.3,MODERATE
5055.020255,9.662,0.45,0.01427,22.5,LOW
5055.020255,9.662,0.45,0.01427,19.3,MODERATE
5058.098134,9.667,0.45,0.01427,22.5,LOW
5058.047963,9.667,0.45,0.01427,22.5,LOW
5058.098134,9.667,0.45,0.01427,19.3,MODERATE
5058.047963,9.667,0.45,0.01427,19.3,MODERATE
5073.759816,9.698,0.45,0.01427,22.5,LOW
5073.759816,9.698,0.45,0.01427,19.3,MODERATE
5080.281776,9.709,0.45,0.01427,22.5,LOW
5080.281776,9.709,0.45,0.01427,19.3,MODERATE
5097.947663,9.744,0.45,0.01427,22.5,LOW
5097.947663,9.744,0.45,0.01427,19.3,MODERATE
6337.237517,9.747,0.5,0.01509,22.5,LOW
6337.237517,9.747,0.5,0.01509,19.3,MODERATE
5099.734009,9.748,0.45,0.01427,22.5,LOW
5099.734009,9.748,0.45,0.01427,19.3,MODERATE
5102.033653,9.751,0.45,0.01427,22.5,LOW
5102.033653,9.751,0.45,0.01427,19.3,MODERATE
5103.02959,9.753,0.45,0.01427,22.5,LOW
5103.02959,9.753,0.45,0.01427,19.3,MODERATE
4032.459714,9.754,0.4,0.0127,22.5,LOW
4032.459714,9.754,0.4,0.0127,19.3,MODERATE
5104.331103,9.755,0.45,0.01427,22.5,LOW
5103.639629,9.755,0.45,0.01427,22.5,LOW
5104.331103,9.755,0.45,0.01427,19.3,MODERATE
5103.639629,9.755,0.45,0.01427,19.3,MODERATE
5104.729856,9.757,0.45,0.01427,22.5,LOW
5104.729856,9.757,0.45,0.01427,19.3,MODERATE
4034.370227,9.759,0.4,0.0127,22.5,LOW
4034.370227,9.759,0.4,0.0127,19.3,MODERATE
5112.001378,9.77,0.45,0.01427,22.5,LOW
5112.001378,9.77,0.45,0.01427,19.3,MODERATE
6354.01658,9.773,0.5,0.01509,22.5,LOW
6354.01658,9.773,0.5,0.01509,19.3,MODERATE
5113.576987,9.774,0.45,0.01427,22.5,LOW
5113.576987,9.774,0.45,0.01427,19.3,MODERATE
5116.207572,9.778,0.45,0.01427,22.5,LOW
5116.424338,9.778,0.45,0.01427,22.5,LOW
5116.207572,9.778,0.45,0.01427,19.3,MODERATE
5116.424338,9.778,0.45,0.01427,19.3,MODERATE
5117.644402,9.782,0.45,0.01427,22.5,LOW
5117.644402,9.782,0.45,0.01427,19.3,MODERATE
5122.282274,9.79,0.45,0.01427,22.5,LOW
5122.282274,9.79,0.45,0.01427,19.3,MODERATE
5124.866744,9.795,0.45,0.01427,22.5,LOW
5338.305691,9.795,0.45,0.01427,22.5,LOW
5125.111175,9.795,0.45,0.01427,22.5,LOW
5124.866744,9.795,0.45,0.01427,19.3,MODERATE
5338.305691,9.795,0.45,0.01427,19.3,MODERATE
5125.111175,9.795,0.45,0.01427,19.3,MODERATE
4048.93472,9.796,0.4,0.0127,22.5,LOW
4048.93472,9.796,0.4,0.0127,19.3,MODERATE
5130.310672,9.805,0.45,0.01427,22.5,LOW
5130.310672,9.805,0.45,0.01427,19.3,MODERATE
5130.813167,9.807,0.45,0.01427,22.5,LOW
5130.754488,9.807,0.45,0.01427,22.5,LOW
5130.813167,9.807,0.45,0.01427,19.3,MODERATE
5130.754488,9.807,0.45,0.01427,19.3,MODERATE
6386.404658,9.823,0.5,0.01509,22.5,LOW
6386.404658,9.823,0.5,0.01509,19.3,MODERATE
5144.269035,9.832,0.45,0.01427,22.5,LOW
5144.269035,9.832,0.45,0.01427,19.3,MODERATE
4065.06061,9.834,0.4,0.0127,22.5,LOW
4065.06061,9.834,0.4,0.0127,19.3,MODERATE
5151.156875,9.845,0.45,0.01427,22.5,LOW
5151.340473,9.845,0.45,0.01427,22.5,LOW
5151.156875,9.845,0.45,0.01427,19.3,MODERATE
5151.340473,9.845,0.45,0.01427,19.3,MODERATE
5153.860646,9.851,0.45,0.01427,22.5,LOW
5153.860646,9.851,0.45,0.01427,19.3,MODERATE
5166.626831,9.876,0.45,0.01427,22.5,LOW
5166.626831,9.876,0.45,0.01427,19.3,MODERATE
5167.620313,9.878,0.45,0.01427,22.5,LOW
5167.620313,9.878,0.45,0.01427,19.3,MODERATE
5172.559894,9.887,0.45,0.01427,22.5,LOW
5172.559894,9.887,0.45,0.01427,19.3,MODERATE
5175.429065,9.891,0.45,0.01427,22.5,LOW
5175.429065,9.891,0.45,0.01427,19.3,MODERATE
5180.219103,9.9,0.45,0.01427,22.5,LOW
5180.219103,9.9,0.45,0.01427,19.3,MODERATE
5182.469466,9.904,0.45,0.01427,22.5,LOW
5182.469466,9.904,0.45,0.01427,19.3,MODERATE
5182.541937,9.906,0.45,0.01427,22.5,LOW
5182.541937,9.906,0.45,0.01427,19.3,MODERATE
5186.314831,9.912,0.45,0.01427,22.5,LOW
5186.314831,9.912,0.45,0.01427,19.3,MODERATE
5187.649331,9.916,0.45,0.01427,22.5,LOW
5187.649331,9.916,0.45,0.01427,19.3,MODERATE
6473.776495,9.958,0.5,0.01509,22.5,LOW
6473.776495,9.958,0.5,0.01509,19.3,MODERATE
5215.84813,9.969,0.45,0.01427,22.5,LOW
5215.84813,9.969,0.45,0.01427,19.3,MODERATE
5218.41947,9.973,0.45,0.01427,22.5,LOW
5218.41947,9.973,0.45,0.01427,19.3,MODERATE
6484.739679,9.975,0.5,0.01509,22.5,LOW
6484.739679,9.975,0.5,0.01509,19.3,MODERATE
5223.78481,9.985,0.45,0.01427,22.5,LOW
5223.78481,9.985,0.45,0.01427,19.3,MODERATE
5232.917401,10,0.45,0.01427,22.5,LOW
5234.080999,10,0.45,0.01427,22.5,LOW
5232.917401,10,0.45,0.01427,19.3,MODERATE
5234.080999,10,0.45,0.01427,19.3,MODERATE
6507.876391,10.01,0.5,0.01509,22.5,LOW
5237.4968,10.01,0.45,0.01427,22.5,LOW
5235.361626,10.01,0.45,0.01427,22.5,LOW
6507.876391,10.01,0.5,0.01509,19.3,MODERATE
5237.4968,10.01,0.45,0.01427,19.3,MODERATE
5235.361626,10.01,0.45,0.01427,19.3,MODERATE
5245.265309,10.02,0.45,0.01427,22.5,LOW
5244.667637,10.02,0.45,0.01427,22.5,LOW
5245.265309,10.02,0.45,0.01427,19.3,MODERATE
5244.667637,10.02,0.45,0.01427,19.3,MODERATE
6523.633116,10.03,0.5,0.01509,22.5,LOW
6522.332894,10.03,0.5,0.01509,22.5,LOW
6519.455181,10.03,0.5,0.01509,22.5,LOW
6518.673193,10.03,0.5,0.01509,22.5,LOW
6523.633116,10.03,0.5,0.01509,19.3,MODERATE
6522.332894,10.03,0.5,0.01509,19.3,MODERATE
6519.455181,10.03,0.5,0.01509,19.3,MODERATE
6518.673193,10.03,0.5,0.01509,19.3,MODERATE
6529.757505,10.04,0.5,0.01509,22.5,LOW
6530.341137,10.04,0.5,0.01509,22.5,LOW
5252.273366,10.04,0.45,0.01427,22.5,LOW
5252.832761,10.04,0.45,0.01427,22.5,LOW
5252.998743,10.04,0.45,0.01427,22.5,LOW
6529.757505,10.04,0.5,0.01509,19.3,MODERATE
6530.341137,10.04,0.5,0.01509,19.3,MODERATE
5252.273366,10.04,0.45,0.01427,19.3,MODERATE
5252.832761,10.04,0.45,0.01427,19.3,MODERATE
5252.998743,10.04,0.45,0.01427,19.3,MODERATE
5257.275333,10.05,0.45,0.01427,22.5,LOW
5257.275333,10.05,0.45,0.01427,19.3,MODERATE
5269.60161,10.07,0.45,0.01427,22.5,LOW
4162.988661,10.07,0.4,0.0127,22.5,LOW
5269.60161,10.07,0.45,0.01427,19.3,MODERATE
4162.988661,10.07,0.4,0.0127,19.3,MODERATE
5275.100332,10.08,0.45,0.01427,22.5,LOW
5273.94014,10.08,0.45,0.01427,22.5,LOW
5275.100332,10.08,0.45,0.01427,19.3,MODERATE
5273.94014,10.08,0.45,0.01427,19.3,MODERATE
5283.362676,10.1,0.45,0.01427,22.5,LOW
5283.362676,10.1,0.45,0.01427,19.3,MODERATE
5289.60269,10.11,0.45,0.01427,22.5,LOW
5292.252774,10.11,0.45,0.01427,22.5,LOW
5289.60269,10.11,0.45,0.01427,19.3,MODERATE
5292.252774,10.11,0.45,0.01427,19.3,MODERATE
6581.710931,10.12,0.5,0.01509,22.5,LOW
6581.710931,10.12,0.5,0.01509,19.3,MODERATE
6586.87854,10.13,0.5,0.01509,22.5,LOW
6587.796359,10.13,0.5,0.01509,22.5,LOW
6586.87854,10.13,0.5,0.01509,19.3,MODERATE
6587.796359,10.13,0.5,0.01509,19.3,MODERATE
4190.165298,10.14,0.4,0.0127,22.5,LOW
4190.165298,10.14,0.4,0.0127,19.3,MODERATE
5323.387627,10.17,0.45,0.01427,22.5,LOW
5323.387627,10.17,0.45,0.01427,19.3,MODERATE
5327.404363,10.18,0.45,0.01427,22.5,LOW
5327.404363,10.18,0.45,0.01427,19.3,MODERATE
6625.956389,10.19,0.5,0.01509,22.5,LOW
5333.378484,10.19,0.45,0.01427,22.5,LOW
6625.956389,10.19,0.5,0.01509,19.3,MODERATE
5333.378484,10.19,0.45,0.01427,19.3,MODERATE
6639.085791,10.21,0.5,0.01509,22.5,LOW
6639.085791,10.21,0.5,0.01509,19.3,MODERATE
6646.066028,10.22,0.5,0.01509,22.5,LOW
5349.136968,10.22,0.45,0.01427,22.5,LOW
5345.33978,10.22,0.45,0.01427,22.5,LOW
5348.482205,10.22,0.45,0.01427,22.5,LOW
4225.23597,10.22,0.4,0.0127,22.5,LOW
6646.066028,10.22,0.5,0.01509,19.3,MODERATE
5349.136968,10.22,0.45,0.01427,19.3,MODERATE
5345.33978,10.22,0.45,0.01427,19.3,MODERATE
5348.482205,10.22,0.45,0.01427,19.3,MODERATE
4225.23597,10.22,0.4,0.0127,19.3,MODERATE
6657.462603,10.24,0.5,0.01509,22.5,LOW
6660.402984,10.24,0.5,0.01509,22.5,LOW
6657.462603,10.24,0.5,0.01509,19.3,MODERATE
6660.402984,10.24,0.5,0.01509,19.3,MODERATE
4239.335643,10.26,0.4,0.0127,22.5,LOW
4239.335643,10.26,0.4,0.0127,19.3,MODERATE
6675.06193,10.27,0.5,0.01509,22.5,LOW
4244.375811,10.27,0.4,0.0127,22.5,LOW
6675.06193,10.27,0.5,0.01509,19.3,MODERATE
4244.375811,10.27,0.4,0.0127,19.3,MODERATE
5379.119232,10.28,0.45,0.01427,22.5,LOW
5380.76898,10.28,0.45,0.01427,22.5,LOW
5376.609645,10.28,0.45,0.01427,22.5,LOW
5379.119232,10.28,0.45,0.01427,19.3,MODERATE
5380.76898,10.28,0.45,0.01427,19.3,MODERATE
5376.609645,10.28,0.45,0.01427,19.3,MODERATE
5382.934289,10.29,0.45,0.01427,22.5,LOW
5382.934289,10.29,0.45,0.01427,19.3,MODERATE
4259.974492,10.3,0.4,0.0127,22.5,LOW
4259.974492,10.3,0.4,0.0127,19.3,MODERATE
5395.226298,10.31,0.45,0.01427,22.5,LOW
5395.226298,10.31,0.45,0.01427,19.3,MODERATE
5401.137352,10.32,0.45,0.01427,22.5,LOW
5399.586634,10.32,0.45,0.01427,22.5,LOW
5401.137352,10.32,0.45,0.01427,19.3,MODERATE
5399.586634,10.32,0.45,0.01427,19.3,MODERATE
5402.981221,10.33,0.45,0.01427,22.5,LOW
4269.761376,10.33,0.4,0.0127,22.5,LOW
5402.981221,10.33,0.45,0.01427,19.3,MODERATE
4269.761376,10.33,0.4,0.0127,19.3,MODERATE
6724.6034,10.34,0.5,0.01509,22.5,LOW
5407.650953,10.34,0.45,0.01427,22.5,LOW
6724.6034,10.34,0.5,0.01509,19.3,MODERATE
5407.650953,10.34,0.45,0.01427,19.3,MODERATE
5413.373298,10.35,0.45,0.01427,22.5,LOW
5414.38867,10.35,0.45,0.01427,22.5,LOW
5415.189704,10.35,0.45,0.01427,22.5,LOW
5413.373298,10.35,0.45,0.01427,19.3,MODERATE
5414.38867,10.35,0.45,0.01427,19.3,MODERATE
5415.189704,10.35,0.45,0.01427,19.3,MODERATE
6733.30148,10.36,0.5,0.01509,22.5,LOW
6733.30148,10.36,0.5,0.01509,19.3,MODERATE
5424.923038,10.37,0.45,0.01427,22.5,LOW
5424.923038,10.37,0.45,0.01427,19.3,MODERATE
6750.52766,10.38,0.5,0.01509,22.5,LOW
6750.52766,10.38,0.5,0.01509,19.3,MODERATE
5435.114996,10.39,0.45,0.01427,22.5,LOW
5435.114996,10.39,0.45,0.01427,19.3,MODERATE
4299.732277,10.4,0.4,0.0127,22.5,LOW
4299.732277,10.4,0.4,0.0127,19.3,MODERATE
5449.342661,10.41,0.45,0.01427,22.5,LOW
5449.342661,10.41,0.45,0.01427,19.3,MODERATE
5450.805211,10.42,0.45,0.01427,22.5,LOW
5450.805211,10.42,0.45,0.01427,19.3,MODERATE
6780.197642,10.43,0.5,0.01509,22.5,LOW
5457.750968,10.43,0.45,0.01427,22.5,LOW
5459.490139,10.43,0.45,0.01427,22.5,LOW
4310.059643,10.43,0.4,0.0127,22.5,LOW
4311.024718,10.43,0.4,0.0127,22.5,LOW
6780.197642,10.43,0.5,0.01509,19.3,MODERATE
5457.750968,10.43,0.45,0.01427,19.3,MODERATE
5459.490139,10.43,0.45,0.01427,19.3,MODERATE
4310.059643,10.43,0.4,0.0127,19.3,MODERATE
4311.024718,10.43,0.4,0.0127,19.3,MODERATE
4320.590496,10.45,0.4,0.0127,22.5,LOW
4320.590496,10.45,0.4,0.0127,19.3,MODERATE
4324.361837,10.46,0.4,0.0127,22.5,LOW
4325.051191,10.46,0.4,0.0127,22.5,LOW
4324.361837,10.46,0.4,0.0127,19.3,MODERATE
4325.051191,10.46,0.4,0.0127,19.3,MODERATE
6810.899948,10.48,0.5,0.01509,22.5,MODERATE
6810.899948,10.48,0.5,0.01509,19.3,MODERATE
5497.236536,10.51,0.45,0.01427,22.5,LOW
5500.958238,10.51,0.45,0.01427,22.5,LOW
6836.015532,10.51,0.5,0.01509,22.5,MODERATE
6836.015532,10.51,0.5,0.01509,19.3,MODERATE
5497.236536,10.51,0.45,0.01427,19.3,MODERATE
5500.958238,10.51,0.45,0.01427,19.3,MODERATE
5501.564449,10.52,0.45,0.01427,22.5,LOW
5506.477904,10.52,0.45,0.01427,22.5,LOW
5501.564449,10.52,0.45,0.01427,19.3,MODERATE
5506.477904,10.52,0.45,0.01427,19.3,MODERATE
5511.359538,10.53,0.45,0.01427,22.5,LOW
5511.359538,10.53,0.45,0.01427,19.3,MODERATE
5512.113629,10.54,0.45,0.01427,22.5,LOW
5514.769076,10.54,0.45,0.01427,22.5,LOW
5516.188795,10.54,0.45,0.01427,22.5,LOW
5514.004727,10.54,0.45,0.01427,22.5,LOW
4355.568143,10.54,0.4,0.0127,22.5,LOW
5512.113629,10.54,0.45,0.01427,19.3,MODERATE
5514.769076,10.54,0.45,0.01427,19.3,MODERATE
5516.188795,10.54,0.45,0.01427,19.3,MODERATE
5514.004727,10.54,0.45,0.01427,19.3,MODERATE
4355.568143,10.54,0.4,0.0127,19.3,MODERATE
6858.240853,10.55,0.5,0.01509,22.5,MODERATE
6858.240853,10.55,0.5,0.01509,19.3,MODERATE
5523.439778,10.56,0.45,0.01427,22.5,LOW
5523.439778,10.56,0.45,0.01427,19.3,MODERATE
6870.694929,10.57,0.5,0.01509,22.5,MODERATE
6870.694929,10.57,0.5,0.01509,19.3,MODERATE
5534.184662,10.58,0.45,0.01427,22.5,LOW
4372.259368,10.58,0.4,0.0127,22.5,LOW
5534.184662,10.58,0.45,0.01427,19.3,MODERATE
4372.259368,10.58,0.4,0.0127,19.3,MODERATE
5542.876629,10.59,0.45,0.01427,22.5,LOW
5540.937034,10.59,0.45,0.01427,22.5,LOW
5542.876629,10.59,0.45,0.01427,19.3,MODERATE
5540.937034,10.59,0.45,0.01427,19.3,MODERATE
6893.110996,10.61,0.5,0.01509,22.5,MODERATE
6893.110996,10.61,0.5,0.01509,19.3,MODERATE
4389.188622,10.62,0.4,0.0127,22.5,LOW
4390.674376,10.62,0.4,0.0127,22.5,LOW
6902.462603,10.62,0.5,0.01509,22.5,MODERATE
6903.636188,10.62,0.5,0.01509,22.5,MODERATE
6902.890555,10.62,0.5,0.01509,22.5,MODERATE
6902.462603,10.62,0.5,0.01509,19.3,MODERATE
6903.636188,10.62,0.5,0.01509,19.3,MODERATE
6902.890555,10.62,0.5,0.01509,19.3,MODERATE
4389.188622,10.62,0.4,0.0127,19.3,MODERATE
4390.674376,10.62,0.4,0.0127,19.3,MODERATE
5560.647756,10.63,0.45,0.01427,22.5,LOW
6911.663346,10.63,0.5,0.01509,22.5,MODERATE
6910.200267,10.63,0.5,0.01509,22.5,MODERATE
6911.663346,10.63,0.5,0.01509,19.3,MODERATE
6910.200267,10.63,0.5,0.01509,19.3,MODERATE
5560.647756,10.63,0.45,0.01427,19.3,MODERATE
5567.760047,10.64,0.45,0.01427,22.5,LOW
4398.247919,10.64,0.4,0.0127,22.5,LOW
4397.24283,10.64,0.4,0.0127,22.5,LOW
5567.760047,10.64,0.45,0.01427,19.3,MODERATE
4398.247919,10.64,0.4,0.0127,19.3,MODERATE
4397.24283,10.64,0.4,0.0127,19.3,MODERATE
5580.275652,10.66,0.45,0.01427,22.5,LOW
5580.275652,10.66,0.45,0.01427,19.3,MODERATE
6934.342225,10.67,0.5,0.01509,22.5,MODERATE
6934.342225,10.67,0.5,0.01509,19.3,MODERATE
6942.892691,10.68,0.5,0.01509,22.5,MODERATE
6942.892691,10.68,0.5,0.01509,19.3,MODERATE
4417.056582,10.69,0.4,0.0127,22.5,LOW
4417.056582,10.69,0.4,0.0127,19.3,MODERATE
5595.631169,10.7,0.45,0.01427,22.5,LOW
4424.151318,10.7,0.4,0.0127,22.5,LOW
6958.956412,10.7,0.5,0.01509,22.5,MODERATE
6958.956412,10.7,0.5,0.01509,19.3,MODERATE
5595.631169,10.7,0.45,0.01427,19.3,MODERATE
4424.151318,10.7,0.4,0.0127,19.3,MODERATE
6960.970014,10.71,0.5,0.01509,22.5,MODERATE
6960.970014,10.71,0.5,0.01509,19.3,MODERATE
6967.381111,10.72,0.5,0.01509,22.5,MODERATE
6972.212906,10.72,0.5,0.01509,22.5,MODERATE
6971.382798,10.72,0.5,0.01509,22.5,MODERATE
6967.381111,10.72,0.5,0.01509,19.3,MODERATE
6972.212906,10.72,0.5,0.01509,19.3,MODERATE
6971.382798,10.72,0.5,0.01509,19.3,MODERATE
4433.961503,10.73,0.4,0.0127,22.5,LOW
6975.3017,10.73,0.5,0.01509,22.5,MODERATE
6975.3017,10.73,0.5,0.01509,19.3,MODERATE
4433.961503,10.73,0.4,0.0127,19.3,MODERATE
5617.235445,10.74,0.45,0.01427,22.5,LOW
4438.660989,10.74,0.4,0.0127,22.5,LOW
6984.849493,10.74,0.5,0.01509,22.5,MODERATE
6984.849493,10.74,0.5,0.01509,19.3,MODERATE
5617.235445,10.74,0.45,0.01427,19.3,MODERATE
4438.660989,10.74,0.4,0.0127,19.3,MODERATE
5622.491789,10.75,0.45,0.01427,22.5,LOW
6991.720415,10.75,0.5,0.01509,22.5,MODERATE
6989.372041,10.75,0.5,0.01509,22.5,MODERATE
6991.720415,10.75,0.5,0.01509,19.3,MODERATE
6989.372041,10.75,0.5,0.01509,19.3,MODERATE
5622.491789,10.75,0.45,0.01427,19.3,MODERATE
6993.037272,10.76,0.5,0.01509,22.5,MODERATE
6993.037272,10.76,0.5,0.01509,19.3,MODERATE
7001.840149,10.77,0.5,0.01509,22.5,MODERATE
7002.014278,10.77,0.5,0.01509,22.5,MODERATE
7004.834275,10.77,0.5,0.01509,22.5,MODERATE
6999.857649,10.77,0.5,0.01509,22.5,MODERATE
7001.840149,10.77,0.5,0.01509,19.3,MODERATE
7002.014278,10.77,0.5,0.01509,19.3,MODERATE
7004.834275,10.77,0.5,0.01509,19.3,MODERATE
6999.857649,10.77,0.5,0.01509,19.3,MODERATE
5642.246772,10.78,0.45,0.01427,22.5,LOW
5639.022623,10.78,0.45,0.01427,22.5,LOW
5642.246772,10.78,0.45,0.01427,19.3,MODERATE
5639.022623,10.78,0.45,0.01427,19.3,MODERATE
4462.225632,10.79,0.4,0.0127,22.5,LOW
4459.722063,10.79,0.4,0.0127,22.5,LOW
4459.258988,10.79,0.4,0.0127,22.5,LOW
7013.726143,10.79,0.5,0.01509,22.5,MODERATE
7013.726143,10.79,0.5,0.01509,19.3,MODERATE
4462.225632,10.79,0.4,0.0127,19.3,MODERATE
4459.722063,10.79,0.4,0.0127,19.3,MODERATE
4459.258988,10.79,0.4,0.0127,19.3,MODERATE
5653.907616,10.81,0.45,0.01427,22.5,LOW
7029.445033,10.81,0.5,0.01509,22.5,MODERATE
7029.445033,10.81,0.5,0.01509,19.3,MODERATE
5653.907616,10.81,0.45,0.01427,19.3,MODERATE
5661.369172,10.82,0.45,0.01427,22.5,LOW
7032.203798,10.82,0.5,0.01509,22.5,MODERATE
7032.203798,10.82,0.5,0.01509,19.3,MODERATE
5661.369172,10.82,0.45,0.01427,19.3,MODERATE
4483.651409,10.85,0.4,0.0127,22.5,LOW
4483.651409,10.85,0.4,0.0127,19.3,MODERATE
5680.580194,10.86,0.45,0.01427,22.5,LOW
4489.576459,10.86,0.4,0.0127,22.5,LOW
4491.361555,10.86,0.4,0.0127,22.5,LOW
7058.301029,10.86,0.5,0.01509,22.5,MODERATE
7058.301029,10.86,0.5,0.01509,19.3,MODERATE
5680.580194,10.86,0.45,0.01427,19.3,MODERATE
4489.576459,10.86,0.4,0.0127,19.3,MODERATE
4491.361555,10.86,0.4,0.0127,19.3,MODERATE
7069.329188,10.87,0.5,0.01509,22.5,MODERATE
7069.329188,10.87,0.5,0.01509,19.3,MODERATE
5692.98782,10.88,0.45,0.01427,22.5,LOW
5692.98782,10.88,0.45,0.01427,19.3,MODERATE
5700.235832,10.89,0.45,0.01427,22.5,LOW
7083.266961,10.89,0.5,0.01509,22.5,MODERATE
7083.266961,10.89,0.5,0.01509,19.3,MODERATE
5700.235832,10.89,0.45,0.01427,19.3,MODERATE
5703.963745,10.9,0.45,0.01427,22.5,LOW
5702.787483,10.9,0.45,0.01427,22.5,LOW
5704.437281,10.9,0.45,0.01427,22.5,LOW
4505.07369,10.9,0.4,0.0127,22.5,LOW
7086.311469,10.9,0.5,0.01509,22.5,MODERATE
7086.311469,10.9,0.5,0.01509,19.3,MODERATE
5703.963745,10.9,0.45,0.01427,19.3,MODERATE
5702.787483,10.9,0.45,0.01427,19.3,MODERATE
5704.437281,10.9,0.45,0.01427,19.3,MODERATE
4505.07369,10.9,0.4,0.0127,19.3,MODERATE
4510.462272,10.91,0.4,0.0127,22.5,LOW
7092.505736,10.91,0.5,0.01509,22.5,MODERATE
7092.505736,10.91,0.5,0.01509,19.3,MODERATE
4510.462272,10.91,0.4,0.0127,19.3,MODERATE
5713.235818,10.92,0.45,0.01427,22.5,LOW
7101.789983,10.92,0.5,0.01509,22.5,MODERATE
7101.789983,10.92,0.5,0.01509,19.3,MODERATE
5713.235818,10.92,0.45,0.01427,19.3,MODERATE
4515.673465,10.93,0.4,0.0127,22.5,LOW
4515.673465,10.93,0.4,0.0127,19.3,MODERATE
4522.25637,10.94,0.4,0.0127,22.5,LOW
7113.851896,10.94,0.5,0.01509,22.5,MODERATE
7113.559448,10.94,0.5,0.01509,22.5,MODERATE
7113.851896,10.94,0.5,0.01509,19.3,MODERATE
7113.559448,10.94,0.5,0.01509,19.3,MODERATE
4522.25637,10.94,0.4,0.0127,19.3,MODERATE
4533.633266,10.97,0.4,0.0127,22.5,LOW
7131.548065,10.97,0.5,0.01509,22.5,MODERATE
7132.214769,10.97,0.5,0.01509,22.5,MODERATE
7131.548065,10.97,0.5,0.01509,19.3,MODERATE
7132.214769,10.97,0.5,0.01509,19.3,MODERATE
4533.633266,10.97,0.4,0.0127,19.3,MODERATE
7139.621777,10.98,0.5,0.01509,22.5,MODERATE
7136.520149,10.98,0.5,0.01509,22.5,MODERATE
7139.621777,10.98,0.5,0.01509,19.3,MODERATE
7136.520149,10.98,0.5,0.01509,19.3,MODERATE
4543.808957,10.99,0.4,0.0127,22.5,LOW
7144.041951,10.99,0.5,0.01509,22.5,MODERATE
7147.160766,10.99,0.5,0.01509,22.5,MODERATE
7144.041951,10.99,0.5,0.01509,19.3,MODERATE
7147.160766,10.99,0.5,0.01509,19.3,MODERATE
4543.808957,10.99,0.4,0.0127,19.3,MODERATE
4546.32544,11,0.4,0.0127,22.5,LOW
4546.32544,11,0.4,0.0127,19.3,MODERATE
7158.497948,11.01,0.5,0.01509,22.5,MODERATE
7156.99535,11.01,0.5,0.01509,22.5,MODERATE
7158.497948,11.01,0.5,0.01509,19.3,MODERATE
7156.99535,11.01,0.5,0.01509,19.3,MODERATE
7163.261403,11.02,0.5,0.01509,22.5,MODERATE
7163.261403,11.02,0.5,0.01509,19.3,MODERATE
4562.653433,11.04,0.4,0.0127,22.5,LOW
4565.136794,11.04,0.4,0.0127,22.5,LOW
7179.457479,11.04,0.5,0.01509,22.5,MODERATE
7180.272445,11.04,0.5,0.01509,22.5,MODERATE
7179.457479,11.04,0.5,0.01509,19.3,MODERATE
7180.272445,11.04,0.5,0.01509,19.3,MODERATE
4562.653433,11.04,0.4,0.0127,19.3,MODERATE
4565.136794,11.04,0.4,0.0127,19.3,MODERATE
